Term (N-Gramm);S;tf;df;idf;tf-idf*;tf/S;df/S;(tf*df)/S^2
spot;3004;238;33;1,95918598845424;466,28626525211;0,0792276964047936085219707057;0,0109853528628495339547270306;0,0008703442015173731961468153
spring;3004;734;126;1,37732938321457;1010,95976727949;0,2443408788282290279627163782;0,0419440745672436750998668442;0,010248652041397089721472125
square;3004;184;69;1,63885083759488;301,548554117457;0,0612516644474034620505992011;0,0229693741677762982689747004;0,0014069123990914909725337366
stabilization;3004;206;25;2,07975991966009;428,430543449979;0,0685752330226364846870838881;0,0083222370173102529960053262;0,0005706993427316618232946395
stabilize;3004;380;50;1,77872992399611;675,917371118523;0,1264980026631158455392809587;0,0166444740346205059920106525;0,0021054927207575873092423595
stabilizer;3004;173;16;2,27357994567621;393,329330601984;0,0575898801597869507323568575;0,0053262316910785619174434088;0,0003067370447924737722096237
stack;3004;164;37;1,90949820426514;313,157705499482;0,0545938748335552596537949401;0,0123169107856191744340878828;0,0006724278857661599890780335
stage;3004;1078;70;1,63260188831787;1759,94483560667;0,3588548601864181091877496671;0,0233022636484687083888149134;0,0083621305635982914923909709
stand;3004;112;31;1,98633823449786;222,46988226376;0,0372836218375499334221038615;0,0103195739014647137150466045;0,0003847510908668601651415512
standard;3004;324;58;1,71427193476919;555,424106865219;0,107856191744340878828229028;0,0193075898801597869507323569;0,0020824431162356095113306537
start;3004;1107;216;1,1432461771812;1265,57351813959;0,3685086551264980026631158455;0,0719041278295605858854860186;0,0264972934445151692993452139
station;3004;326;37;1,90949820426514;622,496414590434;0,1085219707057256990679094541;0,0123169107856191744340878828;0,0013366554314620009538990179
stationary;3004;655;90;1,52345741889281;997,864609374788;0,2180426098535286284953395473;0,0299600532623169107856191744;0,0065325682046663037831493207
status;3004;329;51;1,77012975223419;582,37268848505;0,1095206391478029294274300932;0,0169773635153129161118508655;0,0018593717032416609190409237
steer;3004;196;26;2,06272658036131;404,294409750817;0,0652463382157123834886817577;0,0086551264980026631158455393;0,0005647153107884560488367928
stereo;3004;358;36;1,92139742756484;687,860279068214;0,1191744340878828229027962716;0,0119840213049267643142476698;0,0014281889571117781706060805
stereoscopic;3004;300;22;2,13527724750992;640,583174252977;0,0998668442077230359520639148;0,0073235685752330226364846871;0,0007313816819473724337368196
stitch;3004;104;22;2,13527724750992;222,068833741032;0,0346205059920106524633821571;0,0073235685752330226364846871;0,0002535456497417557770287641
storage;3004;2654;434;0,84021019881962;2229,91786766727;0,8834886817576564580559254328;0,1444740346205059920106524634;0,1276411743950808597857095998
store;3004;4689;901;0,522975137353068;2452,23041904853;1,560918774966711051930758988;0,2999334221038615179760319574;0,4681717098019329752961430919
straight;3004;323;74;1,60846820860115;519,535231378173;0,1075233022636484687083888149;0,0246338215712383488681757656;0,0026487098427130448350268883
strap;3004;181;22;2,13527724750992;386,485181799296;0,0602529960053262316910785619;0,0073235685752330226364846871;0,0004412669481082480350212145
stream;3004;706;73;1,61437706821167;1139,75021015744;0,2350199733688415446071904128;0,0243009320905459387483355526;0,0057112044127581334075648802
strobe;3004;346;21;2,15548063359821;745,796299224981;0,115179760319573901464713715;0,006990679094540612516644474;0,0008051847425802436520502623
structure;3004;1601;267;1,05118866696756;1682,95305581506;0,5329560585885486018641810919;0,0888814913448735019973368842;0,0473699293086359775957844046
subject;3004;3969;475;0,801006318707264;3179,19407894913;1,3212383488681757656458055925;0,1581225033288948069241011984;0,2089175152171716007595731213
subsequent;3004;340;103;1,46486270362696;498,053319233166;0,1131824234354194407456724368;0,0342876165113182423435419441;0,0038807555305753003984035489
subset;3004;308;37;1,90949820426514;588,125446913662;0,1025299600532623169107856192;0,0123169107856191744340878828;0,0012628523708291297355855752
substrate;3004;2588;174;1,23715068004953;3201,74595996819;0,8615179760319573901464713715;0,0579227696404793608521970706;0,0499015072668310871789234416
subsystem;3004;83;17;2,24725100695386;186,52183357717;0,0276298268974700399467376831;0,0056591211717709720372836218;0,0001563605383678397733337352
successive;3004;186;47;1,80560207039641;335,841985093733;0,0619174434087882822902796272;0,0156458055925432756324900133;0,0009687482823612014872314056
superimpose;3004;277;62;1,68530823883388;466,830382156984;0,0922103861517976031957390146;0,0206391478029294274300932091;0,0019031437887521476025751727
supply;3004;1459;272;1,04313102429793;1521,92816445068;0,4856857523302263648468708389;0,0905459387483355525965379494;0,0439768723814319478156953622
support;3004;4287;450;0,824487414556787;3534,57754620495;1,4270972037283621837549933422;0,1498002663115845539280958722;0,2137795411710262925065735699
surface;3004;10209;935;0,506888317459613;5174,82283294519;3,39846870838881491344873502;0,3112516644474034620505992011;1,0577790420584360666027187895
surround;3004;569;206;1,16383270796298;662,220810830934;0,189414114513981358189081225;0,0685752330226364846870838881;0,0129891170405726230981859961
surveillance;3004;860;73;1,61437706821167;1388,36427866204;0,2862849533954727030625832224;0,0243009320905459387483355526;0,0069569912110084911196965963
suspension;3004;29;7;2,63260188831787;76,3454547612183;0,0096537949400798934753661784;0,0023302263648468708388814913;0,0000224955274901994854619052
switch;3004;2832;351;0,932392811866307;2640,53644320538;0,9427430093209054593874833555;0,1168442077230359520639147803;0,110154060010531896220042163
symbol;3004;92;10;2,47769992833213;227,948393406556;0,0306258322237017310252996005;0,0033288948069241011984021305;0,0001019501738472094907633142
synchronization;3004;271;49;1,78750384830362;484,41354289028;0,0902130492676431424766977364;0,0163115845539280958721704394;0,001471517780996842204180489
synchronize;3004;298;65;1,66478657168928;496,106398363404;0,0992010652463382157123834887;0,0216378162450066577896138482;0,0021464944211091824305276054
synthesize;3004;272;36;1,92139742756484;522,620100297637;0,0905459387483355525965379494;0,0119840213049267643142476698;0,001085104459034647101689536
system;3004;16780;1395;0,333125720722514;5589,84959372379;5,5858854860186418109187749667;0,4643808255659121171770972037;2,5939781135139831312355829156
table;3004;435;71;1,62644157961306;707,502087131679;0,1448069241011984021304926764;0,0236351531291611185086551265;0,0034225338252946360024184354
target;3004;2953;202;1,17234855888551;3461,9452943889;0,9830226364846870838881491345;0,067243675099866844207723036;0,0661020547835908092361538366
technique;3004;228;83;1,55862183595606;355,365778597981;0,0758988015978695073235685752;0,0276298268974700399467376831;0,0020970707498745569600053901
telephoto;3004;576;64;1,67151995434824;962,795493704588;0,1917443408788282290279627164;0,0213049267643142476697736352;0,0040850991398951420298900179
television;3004;223;32;1,97254995001222;439,878638852726;0,07423435419440745672436751;0,0106524633821571238348868176;0,0007907787397540075283554462
temperature;3004;1241;111;1,43237694954547;1777,57979438593;0,4131158455392809587217043941;0,0369507323568575233022636485;0,0152649330408988636544970665
template;3004;372;17;2,24725100695386;835,977374586835;0,1238348868175765645805592543;0,0056591211717709720372836218;0,0007007966297932095865078253
terahertz;3004;5;1;3,47769992833213;17,3884996416607;0,0016644474034620505992010652;0,000332889480692410119840213;0,0000005540770317783124498006
terminal;3004;2381;234;1,10848407092199;2639,30057286525;0,7926098535286284953395472703;0,0778961384820239680426098535;0,0617412469126827789312430297
test;3004;678;53;1,75342405873134;1188,82151181985;0,2256990679094540612516644474;0,0176431424766977363515312916;0,0039820408119843759142271024
text;3004;257;33;1,95918598845424;503,510799032741;0,0855525965379494007989347537;0,0109853528628495339547270306;0,0009398254613023735773518132
thereon;3004;621;274;1,03994936551174;645,808555982792;0,2067243675099866844207723036;0,0912117177097203728362183755;0,0188556846530413953166749704
thermal;3004;523;40;1,87563993700417;980,95968705318;0,1741011984021304926764314248;0,013315579227696404793608522;0,0023182583009604592899657979
thickness;3004;473;124;1,3842782431699;654,763609019361;0,1574567243675099866844207723;0,0412782956058588548601864181;0,0064995452135723163611412037
thin;3004;306;64;1,67151995434824;511,485106030563;0,1018641810918774966711051931;0,0213049267643142476697736352;0,002170208918069294203379072
thread;3004;566;97;1,49092819406589;843,865357841291;0,1884154460719041278295605859;0,0322902796271637816245006658;0,006083987439738582023790738
threshold;3004;1381;197;1,18323370217054;1634,04574269751;0,459720372836218375499334221;0,0655792276964047936085219707;0,0301481070069024700310815052
thumbnail;3004;224;36;1,92139742756484;430,393023774525;0,074567243675099866844207723;0,0119840213049267643142476698;0,0008936154368520623190384414
tilt;3004;1387;154;1,29017920749567;1789,47856079649;0,4617177097203728362183754993;0,0512649800266311584553928096;0,0236699491667567965305026055
time;3004;6215;840;0,553420642270249;3439,5092917096;2,0689081225033288948069241012;0,2796271637816245006657789614;0,5785229104203715950858243159
timer;3004;61;15;2,30160866927645;140,398128825863;0,020306258322237017310252996;0,0049933422103861517976031957;0,0001013960968154311783135136
tone;3004;262;23;2,11597209231454;554,384688186409;0,0872170439414114513981358189;0,0076564580559254327563249001;0,0006677736386992221644997083
tool;3004;237;40;1,87563993700417;444,526665069988;0,0788948069241011984021304927;0,013315579227696404793608522;0,0010505300522516804048219773
tooth;3004;168;20;2,17666993266815;365,680548688249;0,0559254327563249001331557923;0,006657789613848202396804261;0,0003723397653550259662660173
total;3004;283;82;1,56388607594841;442,579759493401;0,0942077230359520639147802929;0,02729693741677762982689747;0,0025715823198895037420146418
touch;3004;312;43;1,84423147275254;575,400219498794;0,1038615179760319573901464714;0,0143142476697736351531291611;0,0014866994916675679653050261
trace;3004;86;26;2,06272658036131;177,394485911073;0,0286284953395472703062583222;0,0086551264980026631158455393;0,0002477832486112613275508377
track;3004;1627;180;1,22242742322882;1988,8894175933;0,5416111850865512649800266312;0,0599201065246338215712383489;0,0324533999053193168097219686
traffic;3004;66;10;2,47769992833213;163,528195269921;0,0219707057256990679094540613;0,0033288948069241011984021305;0,000073138168194737243373682
trailer;3004;23;1;3,47769992833213;79,987098351639;0,0076564580559254327563249001;0,000332889480692410119840213;0,0000025487543461802372690829
train;3004;147;30;2,00057867361247;294,085065021033;0,0489347536617842876165113182;0,0099866844207723035952063915;0,0004886959420284715807241477
trajectory;3004;90;17;2,24725100695386;202,252590625847;0,0299600532623169107856191744;0,0056591211717709720372836218;0,00016954757172416360963899
transceiver;3004;129;21;2,15548063359821;278,057001734169;0,0429427430093209054593874834;0,006990679094540612516644474;0,0003001989358174896853019764
transfer;3004;2743;237;1,10295158232203;3025,39619030932;0,9131158455392809587217043941;0,0788948069241011984021304927;0,072040098333158983760667091
transform;3004;439;91;1,51865853601104;666,691097308845;0,1461384820239680426098535286;0,0302929427430093209054593875;0,004426964668502360811417001
transformation;3004;506;58;1,71427193476919;867,421598993212;0,1684420772303595206391478029;0,0193075898801597869507323569;0,0032522105457259827553497246
transistor;3004;1006;66;1,65815599279026;1668,104928747;0,3348868175765645805592543276;0,0219707057256990679094540613;0,0073576997203905666833924053
transition;3004;179;39;1,88663532130563;337,707722513708;0,0595872170439414114513981358;0,0129826897470039946737683089;0,0007736023517688798424116269
transitory;3004;455;185;1,21052819992912;550,790330967748;0,1514647137150466045272969374;0,0615845539280958721704394141;0,0093278868299878900923934532
translation;3004;239;43;1,84423147275254;440,771321987858;0,0795605858854860186418109188;0,0143142476697736351531291611;0,0011388499311171434093201962
transmission;3004;972;172;1,24217148142458;1207,39067994469;0,3235685752330226364846870839;0,0572569906790945406125166445;0,0185265628961650777214934016
transmit;3004;2669;541;0,744502663225561;1987,07760814902;0,8884820239680426098535286285;0,1800932090545938748335552597;0,1600095788837253834656321531
transmitter;3004;364;68;1,64519101562589;598,849529687826;0,1211717709720372836218375499;0,0226364846870838881491344874;0,0027429029381153579514929938
transparent;3004;1134;146;1,31334707254769;1489,33558026908;0,3774966711051930758988015979;0,0486018641810918774966711052;0,0183470419378689044877580004
travel;3004;282;61;1,69237009332136;477,248366316624;0,0938748335552596537949400799;0,020306258322237017310252996;0,0019062466201301061522940562
trigger;3004;416;63;1,67835937887855;698,197501613476;0,1384820239680426098535286285;0,0209720372836218375499334221;0,0029042501697692025368749346
tripod;3004;204;31;1,98633823449786;405,212999837563;0,0679094540612516644474034621;0,0103195739014647137150466045;0,0007007966297932095865078253
tube;3004;503;51;1,77012975223419;890,3752653738;0,1674434087882822902796271638;0,0169773635153129161118508655;0,0028427476192418098549470657
turn;3004;660;172;1,24217148142458;819,833177740224;0,2197070572569906790945406125;0,0572569906790945406125166445;0,0125797649294948058602732974
type;3004;1299;210;1,15548063359821;1500,96934304408;0,432423435419440745672436751;0,0699067909454061251664447403;0,0302293346997611706362222762
unit;3004;23588;1118;0,429258124781726;10125,3406473514;7,8521970705725699067909454061;0,3721704394141145139813581891;2,9223556341212160971345795486
update;3004;856;92;1,51391210098658;1295,90875844451;0,2849533954727030625832223702;0,0306258322237017310252996005;0,0087269348813211324093396998
upper;3004;1370;227;1,12167407113901;1536,69347746044;0,4560585885486018641810918775;0,0755659121171770972037283622;0,03446248322254747775269902
user;3004;3531;561;0,728737067075969;2573,17058384525;1,175432756324900133155792277;0,1867509986684420772303595206;0,2195132411112746253996003553
utilize;3004;395;162;1,2681849137895;500,933040946852;0,1314913448735019973368841545;0,053928095872170439414114514;0,0070910778526988427325483465
variable;3004;570;115;1,41700208797852;807,691190147756;0,1897470039946737683089214381;0,0382822902796271637816245007;0,0072639498866136762168861403
variation;3004;381;79;1,58007283704169;602,007750912884;0,1268308921438082556591211718;0,0262982689747003994673768309;0,0033354329158990852853097778
vary;3004;521;161;1,27087405230028;662,125381248446;0,1734354194407456724367509987;0,0535952063914780292942743009;0,0092953071005193253203451767
vector;3004;1094;90;1,52345741889281;1666,66241626873;0,3641810918774966711051930759;0,0299600532623169107856191744;0,0109108849097785287614738272
vehicle;3004;2012;136;1,34416101996191;2704,45197216337;0,6697736351531291611185086551;0,0452729693741677762982689747;0,0303226412719126384527687008
vehicular;3004;29;7;2,63260188831787;76,3454547612183;0,0096537949400798934753661784;0,0023302263648468708388814913;0,0000224955274901994854619052
velocity;3004;436;55;1,73733723883789;757,479036133318;0,1451398135818908122503328895;0,0183089214380825565912117177;0,0026573534444087865092437779
version;3004;88;26;2,06272658036131;181,519939071796;0,0292942743009320905459387483;0,0086551264980026631158455393;0,0002535456497417557770287641
vertical;3004;1166;218;1,13924343472753;1328,3578448923;0,3881491344873501997336884154;0,0725699067909454061251664447;0,0281679465107331369979840461
vibration;3004;868;73;1,61437706821167;1401,27929520773;0,2889480692410119840213049268;0,0243009320905459387483355526;0,0070217074083201980138333088
video;3004;7636;446;0,828365069619989;6325,39567161824;2,5419440745672436750998668442;0,14846870838881491344873502;0,3773991535476000929076366886
view;3004;4800;552;0,735760850602932;3531,65208289407;1,5978695073235685752330226365;0,1837549933422103861517976032;0,2936165006799633333983450384
viewfinder;3004;674;68;1,64519101562589;1108,85874453185;0,2243675099866844207723035952;0,0226364846870838881491344874;0,0050788917040927232398524116
viewpoint;3004;242;24;2,09748868662052;507,592262162167;0,0805592543275632490013315579;0,0079893475366178428761651132;0,0006436158801136877416884013
virtual;3004;1431;76;1,59688633605134;2285,14434688947;0,4763648468708388814913448735;0,0252996005326231691078561917;0,0120518403336164297581032658
visible;3004;775;116;1,41324193910521;1095,26250280654;0,2579893475366178428761651132;0,0386151797603195739014647137;0,0099623050313740578474151642
vision;3004;356;61;1,69237009332136;602,483753222405;0,1185086551264980026631158455;0,020306258322237017310252996;0,0024064673644195666319740568
visual;3004;1085;115;1,41700208797852;1537,44726545669;0,3611850865512649800266311585;0,0382822902796271637816245007;0,0138269923280277871847744951
voice;3004;254;50;1,77872992399611;451,797400695012;0,0845539280958721704394141145;0,0166444740346205059920106525;0,0014073556607169136224935771
voltage;3004;1613;158;1,27904284137771;2063,09610314224;0,5369507323568575233022636485;0,0525965379494007989347536618;0,0282417495713660082162974888
volume;3004;270;49;1,78750384830362;482,626039041977;0,0898801597869507323568575233;0,0163115845539280958721704394;0,001466087826085414742172443
wafer;3004;320;26;2,06272658036131;660,07250571562;0,1065246338215712383488681758;0,0086551264980026631158455393;0,0009219841808791119164682332
wall;3004;1294;185;1,21052819992912;1566,42349070828;0,4307589880159786950732356858;0,0615845539280958721704394141;0,0265281001274820434715541285
warp;3004;60;17;2,24725100695386;134,835060417231;0,019973368841544607190412783;0,0056591211717709720372836218;0,0001130317144827757397593267
water;3004;137;28;2,03054189698991;278,184239887618;0,0456058588548601864181091877;0,0093209054593874833555259654;0,0004250878987803213114870364
wave;3004;336;52;1,76169658469733;591,930052458303;0,1118508655126498002663115846;0,0173102529960053262316910786;0,0019361667798461350245832897
wavelength;3004;1021;107;1,44831615064692;1478,73078981051;0,3398801597869507323568575233;0,0356191744340878828229027963;0,0121062506981370600406736867
wearable;3004;7;2;3,17666993266815;22,236689528677;0,0023302263648468708388814913;0,0006657789613848202396804261;0,0000015514156889792748594417
weight;3004;584;94;1,50457207473243;878,67009164374;0,1944074567243675099866844208;0,0312916111850865512649800266;0,0060833225473004480488509772
wheel;3004;517;42;1,85445063793423;958,750979811997;0,1721038615179760319573901465;0,0139813581890812250332889481;0,0024062457336068553069941365
width;3004;551;149;1,30451365991986;718,787026615841;0,1834221038615179760319573901;0,0496005326231691078561917443;0,0090978340463935347632362354
window;3004;1292;129;1,36711021803288;1766,30640169848;0,4300932090545938748335552597;0,0429427430093209054593874834;0,0184693821464855558766739775
windshield;3004;92;8;2,57460994134019;236,864114603297;0,0306258322237017310252996005;0,0026631158455392809587217044;0,0000815601390777675926106514
wire;3004;1131;145;1,31633192609716;1488,77140841588;0,3764980026631158455392809587;0,0482689747003994673768308921;0,0181731725652968700410105656
wireless;3004;1101;143;1,32236389086707;1455,92264384464;0,3665113182423435419440745672;0,047603195739014647137150466;0,0174471100228545694067918319
work;3004;145;36;1,92139742756484;278,602626996902;0,0482689747003994673768308921;0,0119840213049267643142476698;0,0005784564211765581975918482
write;3004;328;57;1,72182507265964;564,758623832362;0,1091877496671105193075898802;0,0189747003994673768308921438;0,0020718048372254659122944817
yoke;3004;187;31;1,98633823449786;371,445249851099;0,0622503328894806924101198402;0,0103195739014647137150466045;0,0006423969106437754542988399
zone;3004;382;39;1,88663532130563;720,694692738751;0,1271637816245006657789613848;0,0129826897470039946737683089;0,0016509279238866597754259301
zoom;3004;3940;325;0,965816567353256;3805,31727537183;1,3115845539280958721704394141;0,108189081225033288948069241;0,1418991278384258183939390178
